region,year,quarter,year_quarter,dataset,data_type,x_year_quarter,target_year_quarter,current_living_price_risk_score,actual_living_price_risk_score,actual_delta_living_price_risk_score,pressure_index,forecast_living_price_risk_score_default,forecast_delta_default,actual_rank,actual_percentile,forecast_rank,forecast_percentile,display_quarter,target_living_price_risk_score,x_quarter,target_quarter
광주광역시,2022,4,2022Q4,valid,backtest_pred,2022Q3,2022Q4,93.90380313199108,80.87248322147651,-13.031319910514569,-50.0,78.90380313199108,-15.0,2.0,0.9117647058823528,1.0,1.0,2022Q4,,2022Q3,2022Q4
대구광역시,2022,4,2022Q4,valid,backtest_pred,2022Q3,2022Q4,91.33109619686802,76.56599552572708,-14.765100671140942,-50.0,76.33109619686802,-15.0,6.0,0.7058823529411765,6.0,0.7058823529411765,2022Q4,,2022Q3,2022Q4
대전광역시,2022,4,2022Q4,valid,backtest_pred,2022Q3,2022Q4,84.2841163310962,66.834451901566,-17.449664429530202,-50.0,69.2841163310962,-15.0,17.0,0.0588235294117647,17.0,0.0588235294117647,2022Q4,,2022Q3,2022Q4
부산광역시,2022,4,2022Q4,valid,backtest_pred,2022Q3,2022Q4,87.69574944071589,75.27964205816555,-12.416107382550337,-50.0,72.69574944071589,-15.0,9.0,0.5294117647058824,14.0,0.2352941176470588,2022Q4,,2022Q3,2022Q4
서울특별시,2022,4,2022Q4,valid,backtest_pred,2022Q3,2022Q4,89.42953020134227,66.8903803131991,-22.53914988814317,-50.0,74.42953020134227,-15.0,16.0,0.1176470588235294,10.0,0.4705882352941176,2022Q4,,2022Q3,2022Q4
세종특별자치시,2022,4,2022Q4,valid,backtest_pred,2022Q3,2022Q4,93.0648769574944,82.5503355704698,-10.514541387024607,-50.0,78.0648769574944,-15.0,1.0,1.0,3.0,0.8823529411764706,2022Q4,,2022Q3,2022Q4
울산광역시,2022,4,2022Q4,valid,backtest_pred,2022Q3,2022Q4,84.39597315436242,75.83892617449665,-8.557046979865774,-50.0,69.39597315436242,-15.0,8.0,0.5882352941176471,16.0,0.1176470588235294,2022Q4,,2022Q3,2022Q4
인천광역시,2022,4,2022Q4,valid,backtest_pred,2022Q3,2022Q4,87.75167785234898,74.55257270693512,-13.199105145413853,-50.0,72.75167785234898,-15.0,11.0,0.4117647058823529,13.0,0.2941176470588235,2022Q4,,2022Q3,2022Q4
전라남도,2022,4,2022Q4,valid,backtest_pred,2022Q3,2022Q4,89.87695749440716,71.36465324384787,-18.512304250559296,-50.0,74.87695749440716,-15.0,14.0,0.2352941176470588,9.0,0.5294117647058824,2022Q4,,2022Q3,2022Q4
전북특별자치도,2022,4,2022Q4,valid,backtest_pred,2022Q3,2022Q4,87.63982102908278,76.23042505592842,-11.40939597315436,-50.0,72.63982102908278,-15.0,7.0,0.6470588235294118,15.0,0.1764705882352941,2022Q4,,2022Q3,2022Q4
제주특별자치도,2022,4,2022Q4,valid,backtest_pred,2022Q3,2022Q4,91.38702460850112,74.44071588366889,-16.946308724832235,-50.0,76.38702460850112,-15.0,12.0,0.3529411764705882,5.0,0.7647058823529411,2022Q4,,2022Q3,2022Q4
충청남도,2022,4,2022Q4,valid,backtest_pred,2022Q3,2022Q4,93.17673378076064,79.64205816554811,-13.534675615212535,-50.0,78.17673378076064,-15.0,5.0,0.7647058823529411,2.0,0.9411764705882352,2022Q4,,2022Q3,2022Q4
충청북도,2022,4,2022Q4,valid,backtest_pred,2022Q3,2022Q4,90.38031319910516,75.0559284116331,-15.324384787472056,-50.0,75.38031319910516,-15.0,10.0,0.4705882352941176,8.0,0.5882352941176471,2022Q4,,2022Q3,2022Q4
강원특별자치도,2023,1,2023Q1,valid,actual,2023Q1,2023Q1,74.27293064876959,74.27293064876959,,,,,3.0,0.8823529411764706,,,2023Q1,74.27293064876959,,
경기도,2023,1,2023Q1,valid,actual,2023Q1,2023Q1,64.82102908277405,64.82102908277405,,,,,14.0,0.2352941176470588,,,2023Q1,64.82102908277405,,
경상남도,2023,1,2023Q1,valid,actual,2023Q1,2023Q1,64.5413870246085,64.5413870246085,,,,,15.0,0.1764705882352941,,,2023Q1,64.5413870246085,,
경상북도,2023,1,2023Q1,valid,actual,2023Q1,2023Q1,70.63758389261746,70.63758389261746,,,,,9.0,0.5294117647058824,,,2023Q1,70.63758389261746,,
광주광역시,2023,1,2023Q1,valid,actual,2023Q1,2023Q1,78.35570469798658,78.35570469798658,,,,,2.0,0.9411764705882352,,,2023Q1,78.35570469798658,,
대구광역시,2023,1,2023Q1,valid,actual,2023Q1,2023Q1,71.70022371364654,71.70022371364654,,,,,7.0,0.6470588235294118,,,2023Q1,71.70022371364654,,
대전광역시,2023,1,2023Q1,valid,actual,2023Q1,2023Q1,65.60402684563759,65.60402684563759,,,,,13.0,0.2941176470588235,,,2023Q1,65.60402684563759,,
부산광역시,2023,1,2023Q1,valid,actual,2023Q1,2023Q1,70.69351230425058,70.69351230425058,,,,,8.0,0.5882352941176471,,,2023Q1,70.69351230425058,,
서울특별시,2023,1,2023Q1,valid,actual,2023Q1,2023Q1,66.66666666666666,66.66666666666666,,,,,11.0,0.4117647058823529,,,2023Q1,66.66666666666666,,
세종특별자치시,2023,1,2023Q1,valid,actual,2023Q1,2023Q1,63.926174496644286,63.926174496644286,,,,,17.0,0.0588235294117647,,,2023Q1,63.926174496644286,,
울산광역시,2023,1,2023Q1,valid,actual,2023Q1,2023Q1,65.93959731543623,65.93959731543623,,,,,12.0,0.3529411764705882,,,2023Q1,65.93959731543623,,
인천광역시,2023,1,2023Q1,valid,actual,2023Q1,2023Q1,72.42729306487695,72.42729306487695,,,,,6.0,0.7058823529411765,,,2023Q1,72.42729306487695,,
전라남도,2023,1,2023Q1,valid,actual,2023Q1,2023Q1,73.65771812080537,73.65771812080537,,,,,4.0,0.8235294117647058,,,2023Q1,73.65771812080537,,
전북특별자치도,2023,1,2023Q1,valid,actual,2023Q1,2023Q1,79.58612975391499,79.58612975391499,,,,,1.0,1.0,,,2023Q1,79.58612975391499,,
제주특별자치도,2023,1,2023Q1,valid,actual,2023Q1,2023Q1,73.43400447427292,73.43400447427292,,,,,5.0,0.7647058823529411,,,2023Q1,73.43400447427292,,
충청남도,2023,1,2023Q1,valid,actual,2023Q1,2023Q1,67.72930648769575,67.72930648769575,,,,,10.0,0.4705882352941176,,,2023Q1,67.72930648769575,,
충청북도,2023,1,2023Q1,valid,actual,2023Q1,2023Q1,63.9821029082774,63.9821029082774,,,,,16.0,0.1176470588235294,,,2023Q1,63.9821029082774,,
강원특별자치도,2023,1,2023Q1,valid,backtest_pred,2022Q4,2023Q1,80.70469798657717,74.27293064876959,-6.431767337807585,-50.0,65.70469798657717,-15.0,3.0,0.8823529411764706,4.0,0.8235294117647058,2023Q1,,2022Q4,2023Q1
경기도,2023,1,2023Q1,valid,backtest_pred,2022Q4,2023Q1,67.00223713646533,64.82102908277405,-2.181208053691279,-50.0,52.002237136465325,-15.0,14.0,0.2352941176470588,15.0,0.1764705882352941,2023Q1,,2022Q4,2023Q1
경상남도,2023,1,2023Q1,valid,backtest_pred,2022Q4,2023Q1,73.76957494407158,64.5413870246085,-9.228187919463082,-50.0,58.76957494407158,-15.0,15.0,0.1764705882352941,13.0,0.2941176470588235,2023Q1,,2022Q4,2023Q1
경상북도,2023,1,2023Q1,valid,backtest_pred,2022Q4,2023Q1,80.87248322147651,70.63758389261746,-10.234899328859058,-50.0,65.87248322147651,-15.0,9.0,0.5294117647058824,2.0,0.9117647058823528,2023Q1,,2022Q4,2023Q1
광주광역시,2023,1,2023Q1,valid,backtest_pred,2022Q4,2023Q1,80.87248322147651,78.35570469798658,-2.5167785234899327,-50.0,65.87248322147651,-15.0,2.0,0.9411764705882352,2.0,0.9117647058823528,2023Q1,,2022Q4,2023Q1
대구광역시,2023,1,2023Q1,valid,backtest_pred,2022Q4,2023Q1,76.56599552572708,71.70022371364654,-4.865771812080538,-50.0,61.56599552572708,-15.0,7.0,0.6470588235294118,6.0,0.7058823529411765,2023Q1,,2022Q4,2023Q1
대전광역시,2023,1,2023Q1,valid,backtest_pred,2022Q4,2023Q1,66.834451901566,65.60402684563759,-1.2304250559284071,-50.0,51.834451901566,-15.0,13.0,0.2941176470588235,17.0,0.0588235294117647,2023Q1,,2022Q4,2023Q1
부산광역시,2023,1,2023Q1,valid,backtest_pred,2022Q4,2023Q1,75.27964205816555,70.69351230425058,-4.586129753914975,-50.0,60.27964205816555,-15.0,8.0,0.5882352941176471,9.0,0.5294117647058824,2023Q1,,2022Q4,2023Q1
서울특별시,2023,1,2023Q1,valid,backtest_pred,2022Q4,2023Q1,66.8903803131991,66.66666666666666,-0.2237136465324454,-50.0,51.8903803131991,-15.0,11.0,0.4117647058823529,16.0,0.1176470588235294,2023Q1,,2022Q4,2023Q1
세종특별자치시,2023,1,2023Q1,valid,backtest_pred,2022Q4,2023Q1,82.5503355704698,63.926174496644286,-18.624161073825512,-50.0,67.5503355704698,-15.0,17.0,0.0588235294117647,1.0,1.0,2023Q1,,2022Q4,2023Q1
울산광역시,2023,1,2023Q1,valid,backtest_pred,2022Q4,2023Q1,75.83892617449665,65.93959731543623,-9.899328859060418,-50.0,60.83892617449665,-15.0,12.0,0.3529411764705882,8.0,0.5882352941176471,2023Q1,,2022Q4,2023Q1
인천광역시,2023,1,2023Q1,valid,backtest_pred,2022Q4,2023Q1,74.55257270693512,72.42729306487695,-2.1252796420581745,-50.0,59.55257270693512,-15.0,6.0,0.7058823529411765,11.0,0.4117647058823529,2023Q1,,2022Q4,2023Q1
전라남도,2023,1,2023Q1,valid,backtest_pred,2022Q4,2023Q1,71.36465324384787,73.65771812080537,2.293064876957501,-50.0,56.36465324384787,-15.0,4.0,0.8235294117647058,14.0,0.2352941176470588,2023Q1,,2022Q4,2023Q1
전북특별자치도,2023,1,2023Q1,valid,backtest_pred,2022Q4,2023Q1,76.23042505592842,79.58612975391499,3.3557046979865675,-50.0,61.23042505592842,-15.0,1.0,1.0,7.0,0.6470588235294118,2023Q1,,2022Q4,2023Q1
제주특별자치도,2023,1,2023Q1,valid,backtest_pred,2022Q4,2023Q1,74.44071588366889,73.43400447427292,-1.0067114093959617,-50.0,59.44071588366889,-15.0,5.0,0.7647058823529411,12.0,0.3529411764705882,2023Q1,,2022Q4,2023Q1
충청남도,2023,1,2023Q1,valid,backtest_pred,2022Q4,2023Q1,79.64205816554811,67.72930648769575,-11.912751677852356,-50.0,64.64205816554811,-15.0,10.0,0.4705882352941176,5.0,0.7647058823529411,2023Q1,,2022Q4,2023Q1
충청북도,2023,1,2023Q1,valid,backtest_pred,2022Q4,2023Q1,75.0559284116331,63.9821029082774,-11.073825503355708,-50.0,60.055928411633104,-15.0,16.0,0.1176470588235294,10.0,0.4705882352941176,2023Q1,,2022Q4,2023Q1
강원특별자치도,2023,2,2023Q2,valid,actual,2023Q2,2023Q2,56.543624161073815,56.543624161073815,,,,,5.0,0.7647058823529411,,,2023Q2,56.543624161073815,,
경기도,2023,2,2023Q2,valid,actual,2023Q2,2023Q2,53.355704697986575,53.355704697986575,,,,,8.0,0.5882352941176471,,,2023Q2,53.355704697986575,,
경상남도,2023,2,2023Q2,valid,actual,2023Q2,2023Q2,50.83892617449664,50.83892617449664,,,,,12.0,0.3529411764705882,,,2023Q2,50.83892617449664,,
경상북도,2023,2,2023Q2,valid,actual,2023Q2,2023Q2,54.530201342281885,54.530201342281885,,,,,6.0,0.7058823529411765,,,2023Q2,54.530201342281885,,
광주광역시,2023,2,2023Q2,valid,actual,2023Q2,2023Q2,51.73378076062639,51.73378076062639,,,,,11.0,0.4117647058823529,,,2023Q2,51.73378076062639,,
대구광역시,2023,2,2023Q2,valid,actual,2023Q2,2023Q2,57.32662192393736,57.32662192393736,,,,,3.0,0.8823529411764706,,,2023Q2,57.32662192393736,,
대전광역시,2023,2,2023Q2,valid,actual,2023Q2,2023Q2,53.85906040268457,53.85906040268457,,,,,7.0,0.6470588235294118,,,2023Q2,53.85906040268457,,
부산광역시,2023,2,2023Q2,valid,actual,2023Q2,2023Q2,53.13199105145413,53.13199105145413,,,,,9.0,0.5294117647058824,,,2023Q2,53.13199105145413,,
서울특별시,2023,2,2023Q2,valid,actual,2023Q2,2023Q2,59.95525727069352,59.95525727069352,,,,,2.0,0.9411764705882352,,,2023Q2,59.95525727069352,,
세종특별자치시,2023,2,2023Q2,valid,actual,2023Q2,2023Q2,38.14317673378076,38.14317673378076,,,,,17.0,0.0588235294117647,,,2023Q2,38.14317673378076,,
울산광역시,2023,2,2023Q2,valid,actual,2023Q2,2023Q2,49.16107382550336,49.16107382550336,,,,,16.0,0.1176470588235294,,,2023Q2,49.16107382550336,,
인천광역시,2023,2,2023Q2,valid,actual,2023Q2,2023Q2,50.0,50.0,,,,,14.0,0.2352941176470588,,,2023Q2,50.0,,
전라남도,2023,2,2023Q2,valid,actual,2023Q2,2023Q2,56.54362416107383,56.54362416107383,,,,,4.0,0.8235294117647058,,,2023Q2,56.54362416107383,,
전북특별자치도,2023,2,2023Q2,valid,actual,2023Q2,2023Q2,60.29082774049217,60.29082774049217,,,,,1.0,1.0,,,2023Q2,60.29082774049217,,
제주특별자치도,2023,2,2023Q2,valid,actual,2023Q2,2023Q2,49.60850111856824,49.60850111856824,,,,,15.0,0.1764705882352941,,,2023Q2,49.60850111856824,,
충청남도,2023,2,2023Q2,valid,actual,2023Q2,2023Q2,52.29306487695749,52.29306487695749,,,,,10.0,0.4705882352941176,,,2023Q2,52.29306487695749,,
충청북도,2023,2,2023Q2,valid,actual,2023Q2,2023Q2,50.223713646532445,50.223713646532445,,,,,13.0,0.2941176470588235,,,2023Q2,50.223713646532445,,
강원특별자치도,2023,2,2023Q2,valid,backtest_pred,2023Q1,2023Q2,74.27293064876959,56.543624161073815,-17.729306487695773,-50.0,59.27293064876959,-15.0,5.0,0.7647058823529411,3.0,0.8823529411764706,2023Q2,,2023Q1,2023Q2
경기도,2023,2,2023Q2,valid,backtest_pred,2023Q1,2023Q2,64.82102908277405,53.355704697986575,-11.465324384787472,-50.0,49.82102908277405,-15.0,8.0,0.5882352941176471,14.0,0.2352941176470588,2023Q2,,2023Q1,2023Q2
경상남도,2023,2,2023Q2,valid,backtest_pred,2023Q1,2023Q2,64.5413870246085,50.83892617449664,-13.702460850111857,-50.0,49.5413870246085,-15.0,12.0,0.3529411764705882,15.0,0.1764705882352941,2023Q2,,2023Q1,2023Q2
경상북도,2023,2,2023Q2,valid,backtest_pred,2023Q1,2023Q2,70.63758389261746,54.530201342281885,-16.107382550335572,-50.0,55.63758389261746,-15.0,6.0,0.7058823529411765,9.0,0.5294117647058824,2023Q2,,2023Q1,2023Q2
광주광역시,2023,2,2023Q2,valid,backtest_pred,2023Q1,2023Q2,78.35570469798658,51.73378076062639,-26.621923937360197,-50.0,63.35570469798658,-15.0,11.0,0.4117647058823529,2.0,0.9411764705882352,2023Q2,,2023Q1,2023Q2
대구광역시,2023,2,2023Q2,valid,backtest_pred,2023Q1,2023Q2,71.70022371364654,57.32662192393736,-14.373601789709175,-50.0,56.70022371364654,-15.0,3.0,0.8823529411764706,7.0,0.6470588235294118,2023Q2,,2023Q1,2023Q2
대전광역시,2023,2,2023Q2,valid,backtest_pred,2023Q1,2023Q2,65.60402684563759,53.85906040268457,-11.744966442953022,-50.0,50.60402684563759,-15.0,7.0,0.6470588235294118,13.0,0.2941176470588235,2023Q2,,2023Q1,2023Q2
부산광역시,2023,2,2023Q2,valid,backtest_pred,2023Q1,2023Q2,70.69351230425058,53.13199105145413,-17.561521252796446,-50.0,55.693512304250575,-15.0,9.0,0.5294117647058824,8.0,0.5882352941176471,2023Q2,,2023Q1,2023Q2
서울특별시,2023,2,2023Q2,valid,backtest_pred,2023Q1,2023Q2,66.66666666666666,59.95525727069352,-6.711409395973135,-50.0,51.66666666666666,-15.0,2.0,0.9411764705882352,11.0,0.4117647058823529,2023Q2,,2023Q1,2023Q2
세종특별자치시,2023,2,2023Q2,valid,backtest_pred,2023Q1,2023Q2,63.926174496644286,38.14317673378076,-25.782997762863523,-50.0,48.926174496644286,-15.0,17.0,0.0588235294117647,17.0,0.0588235294117647,2023Q2,,2023Q1,2023Q2
울산광역시,2023,2,2023Q2,valid,backtest_pred,2023Q1,2023Q2,65.93959731543623,49.16107382550336,-16.778523489932873,-50.0,50.93959731543623,-15.0,16.0,0.1176470588235294,12.0,0.3529411764705882,2023Q2,,2023Q1,2023Q2
인천광역시,2023,2,2023Q2,valid,backtest_pred,2023Q1,2023Q2,72.42729306487695,50.0,-22.42729306487695,-50.0,57.42729306487695,-15.0,14.0,0.2352941176470588,6.0,0.7058823529411765,2023Q2,,2023Q1,2023Q2
전라남도,2023,2,2023Q2,valid,backtest_pred,2023Q1,2023Q2,73.65771812080537,56.54362416107383,-17.11409395973154,-50.0,58.65771812080537,-15.0,4.0,0.8235294117647058,4.0,0.8235294117647058,2023Q2,,2023Q1,2023Q2
전북특별자치도,2023,2,2023Q2,valid,backtest_pred,2023Q1,2023Q2,79.58612975391499,60.29082774049217,-19.29530201342282,-50.0,64.58612975391499,-15.0,1.0,1.0,1.0,1.0,2023Q2,,2023Q1,2023Q2
제주특별자치도,2023,2,2023Q2,valid,backtest_pred,2023Q1,2023Q2,73.43400447427292,49.60850111856824,-23.825503355704683,-50.0,58.434004474272925,-15.0,15.0,0.1764705882352941,5.0,0.7647058823529411,2023Q2,,2023Q1,2023Q2
충청남도,2023,2,2023Q2,valid,backtest_pred,2023Q1,2023Q2,67.72930648769575,52.29306487695749,-15.436241610738264,-50.0,52.72930648769575,-15.0,10.0,0.4705882352941176,10.0,0.4705882352941176,2023Q2,,2023Q1,2023Q2
충청북도,2023,2,2023Q2,valid,backtest_pred,2023Q1,2023Q2,63.9821029082774,50.223713646532445,-13.758389261744952,-50.0,48.9821029082774,-15.0,13.0,0.2941176470588235,16.0,0.1176470588235294,2023Q2,,2023Q1,2023Q2
강원특별자치도,2023,3,2023Q3,valid,actual,2023Q3,2023Q3,54.474272930648766,54.474272930648766,,,,,13.0,0.2941176470588235,,,2023Q3,54.474272930648766,,
경기도,2023,3,2023Q3,valid,actual,2023Q3,2023Q3,58.22147651006711,58.22147651006711,,,,,10.0,0.4705882352941176,,,2023Q3,58.22147651006711,,
경상남도,2023,3,2023Q3,valid,actual,2023Q3,2023Q3,68.12080536912751,68.12080536912751,,,,,1.0,1.0,,,2023Q3,68.12080536912751,,
경상북도,2023,3,2023Q3,valid,actual,2023Q3,2023Q3,60.06711409395973,60.06711409395973,,,,,7.0,0.6470588235294118,,,2023Q3,60.06711409395973,,
광주광역시,2023,3,2023Q3,valid,actual,2023Q3,2023Q3,58.50111856823266,58.50111856823266,,,,,9.0,0.5294117647058824,,,2023Q3,58.50111856823266,,
대구광역시,2023,3,2023Q3,valid,actual,2023Q3,2023Q3,58.1096196868009,58.1096196868009,,,,,11.0,0.4117647058823529,,,2023Q3,58.1096196868009,,
대전광역시,2023,3,2023Q3,valid,actual,2023Q3,2023Q3,66.05145413870245,66.05145413870245,,,,,3.0,0.8823529411764706,,,2023Q3,66.05145413870245,,
부산광역시,2023,3,2023Q3,valid,actual,2023Q3,2023Q3,55.592841163310965,55.592841163310965,,,,,12.0,0.3529411764705882,,,2023Q3,55.592841163310965,,
서울특별시,2023,3,2023Q3,valid,actual,2023Q3,2023Q3,67.05816554809843,67.05816554809843,,,,,2.0,0.9411764705882352,,,2023Q3,67.05816554809843,,
세종특별자치시,2023,3,2023Q3,valid,actual,2023Q3,2023Q3,52.79642058165549,52.79642058165549,,,,,15.0,0.1764705882352941,,,2023Q3,52.79642058165549,,
울산광역시,2023,3,2023Q3,valid,actual,2023Q3,2023Q3,59.28411633109621,59.28411633109621,,,,,8.0,0.5882352941176471,,,2023Q3,59.28411633109621,,
인천광역시,2023,3,2023Q3,valid,actual,2023Q3,2023Q3,60.62639821029082,60.62639821029082,,,,,5.0,0.7647058823529411,,,2023Q3,60.62639821029082,,
전라남도,2023,3,2023Q3,valid,actual,2023Q3,2023Q3,60.17897091722596,60.17897091722596,,,,,6.0,0.7058823529411765,,,2023Q3,60.17897091722596,,
전북특별자치도,2023,3,2023Q3,valid,actual,2023Q3,2023Q3,62.08053691275168,62.08053691275168,,,,,4.0,0.8235294117647058,,,2023Q3,62.08053691275168,,
제주특별자치도,2023,3,2023Q3,valid,actual,2023Q3,2023Q3,43.51230425055928,43.51230425055928,,,,,17.0,0.0588235294117647,,,2023Q3,43.51230425055928,,
충청남도,2023,3,2023Q3,valid,actual,2023Q3,2023Q3,50.67114093959732,50.67114093959732,,,,,16.0,0.1176470588235294,,,2023Q3,50.67114093959732,,
충청북도,2023,3,2023Q3,valid,actual,2023Q3,2023Q3,53.85906040268457,53.85906040268457,,,,,14.0,0.2352941176470588,,,2023Q3,53.85906040268457,,
강원특별자치도,2023,3,2023Q3,valid,backtest_pred,2023Q2,2023Q3,56.543624161073815,54.474272930648766,-2.069351230425049,-50.0,41.543624161073815,-15.0,13.0,0.2941176470588235,5.0,0.7647058823529411,2023Q3,,2023Q2,2023Q3
경기도,2023,3,2023Q3,valid,backtest_pred,2023Q2,2023Q3,53.355704697986575,58.22147651006711,4.865771812080538,-50.0,38.355704697986575,-15.0,10.0,0.4705882352941176,8.0,0.5882352941176471,2023Q3,,2023Q2,2023Q3
경상남도,2023,3,2023Q3,valid,backtest_pred,2023Q2,2023Q3,50.83892617449664,68.12080536912751,17.281879194630868,-48.7490010043451,36.21422587319312,-14.624700301303529,1.0,1.0,12.0,0.3529411764705882,2023Q3,,2023Q2,2023Q3
경상북도,2023,3,2023Q3,valid,backtest_pred,2023Q2,2023Q3,54.530201342281885,60.06711409395973,5.536912751677846,-50.0,39.530201342281885,-15.0,7.0,0.6470588235294118,6.0,0.7058823529411765,2023Q3,,2023Q2,2023Q3
광주광역시,2023,3,2023Q3,valid,backtest_pred,2023Q2,2023Q3,51.73378076062639,58.50111856823266,6.767337807606275,-50.0,36.73378076062639,-15.0,9.0,0.5294117647058824,11.0,0.4117647058823529,2023Q3,,2023Q2,2023Q3
대구광역시,2023,3,2023Q3,valid,backtest_pred,2023Q2,2023Q3,57.32662192393736,58.1096196868009,0.7829977628635376,-50.0,42.32662192393736,-15.0,11.0,0.4117647058823529,3.0,0.8823529411764706,2023Q3,,2023Q2,2023Q3
대전광역시,2023,3,2023Q3,valid,backtest_pred,2023Q2,2023Q3,53.85906040268457,66.05145413870245,12.192393736017884,-50.0,38.85906040268457,-15.0,3.0,0.8823529411764706,7.0,0.6470588235294118,2023Q3,,2023Q2,2023Q3
부산광역시,2023,3,2023Q3,valid,backtest_pred,2023Q2,2023Q3,53.13199105145413,55.592841163310965,2.460850111856836,-50.0,38.13199105145413,-15.0,12.0,0.3529411764705882,9.0,0.5294117647058824,2023Q3,,2023Q2,2023Q3
서울특별시,2023,3,2023Q3,valid,backtest_pred,2023Q2,2023Q3,59.95525727069352,67.05816554809843,7.102908277404907,-50.0,44.95525727069352,-15.0,2.0,0.9411764705882352,2.0,0.9411764705882352,2023Q3,,2023Q2,2023Q3
세종특별자치시,2023,3,2023Q3,valid,backtest_pred,2023Q2,2023Q3,38.14317673378076,52.79642058165549,14.653243847874728,-41.43731144996672,25.71198329879075,-12.431193434990014,15.0,0.1764705882352941,17.0,0.0588235294117647,2023Q3,,2023Q2,2023Q3
울산광역시,2023,3,2023Q3,valid,backtest_pred,2023Q2,2023Q3,49.16107382550336,59.28411633109621,10.12304250559285,-48.98376081751658,34.46594558024839,-14.69512824525497,8.0,0.5882352941176471,16.0,0.1176470588235294,2023Q3,,2023Q2,2023Q3
인천광역시,2023,3,2023Q3,valid,backtest_pred,2023Q2,2023Q3,50.0,60.62639821029082,10.626398210290825,-49.19017919013769,35.242946242958695,-14.757053757041303,5.0,0.7647058823529411,15.0,0.1764705882352941,2023Q3,,2023Q2,2023Q3
전라남도,2023,3,2023Q3,valid,backtest_pred,2023Q2,2023Q3,56.54362416107383,60.17897091722596,3.6353467561521313,-49.126002883963125,41.80582329588489,-14.737800865188936,6.0,0.7058823529411765,4.0,0.8235294117647058,2023Q3,,2023Q2,2023Q3
